AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
36.34,109.43,100.65,64.25,89.57,63.51,52.39,133.15,27.55,175.67,764.0499999999997,40.29,173.97999999999996,45.32,174.72,312.96,34.075,112.34,65.029,67.31,167.335,30.28,28.565,45.9,56.935,26.85,51.77,95.92,81.2,30.51,76.76999999999998,115.725,43.81,124.07,26.02,25.25,80.59,805.005,34.947,25.31,89.59999999999998,32.3601,31.36,90.765,73.0,33.32,60.9899,43.15,57.44,15.765,40.63,49.36,38.53,97.065,33.43,62.0999,88.1044,59.68,59.24,38.105,62.49,21.505,63.37,55.6201,4.21,31.9,71.48,23.1,46.55,62.37,85.43,224.76,70.05,43.29,31.4875,99.7,82.23,45.44,30.24,52.6,42.78,4808.742
36.34,109.39,100.67,64.09,89.555,63.37,52.4,132.95333333333332,27.47,175.62,764.8999999999999,40.29,173.695,45.36,174.92,312.28,34.065,112.28,65.13,67.32,167.41,30.205,28.505,45.81,56.85,26.855,51.665,95.81,80.97,30.525,76.827,115.8619,43.77,124.09,26.0,25.25,80.415,804.85,34.925,25.345,89.65,32.45,31.43,90.78,73.07,33.26,60.97,43.12,57.405,15.74,40.665,49.2,38.5,97.11000000000004,33.43,62.045,87.87,59.71,59.27,38.095,62.49,21.49,63.355,55.675,4.2,31.84,71.225,23.07,46.7425,62.38,85.29,225.05,70.01000000000002,43.25,31.5,99.65,82.22,45.43,30.265,52.61,42.77,4807.088
36.28,109.23,100.55,63.99,89.48999999999998,63.35,52.28,132.72,27.43,175.37,763.34,40.17,173.24,45.26,174.82,312.26,34.0,112.07,65.08,67.17,167.22,30.16,28.53,45.68,56.72,26.81,51.54,95.7,80.9,30.49,76.73999999999998,115.65,43.77,123.84,25.945,25.23,80.20069999999998,803.61,34.81,25.305,89.56,32.34,31.32,90.69,72.95,33.21,60.87,43.09,57.345,15.6661,40.55,49.15,38.42,96.83,33.24,61.94,87.61,59.66,59.2,38.08,62.435,21.51,63.26,55.64,4.2,31.77,71.02,23.03,46.63,62.35,85.28,224.725,69.93,42.97,31.465,99.43,82.04999999999998,45.19,30.15,52.57,42.7,4800.073
36.305,109.13,100.6,64.0,89.53,63.3,52.29,132.75,27.4565,175.52900000000002,763.02,40.165,173.34,45.19,175.03,312.74,34.0,112.18,65.08,67.18,167.34,30.22,28.55,45.78,56.74,26.755,51.48,95.72,81.06,30.485,76.72,115.595,43.75,123.83,25.9,25.195,80.4,803.83,34.8,25.34,89.61,32.29,31.26,90.68,72.98999999999998,33.18,60.901,43.09,57.36,15.675,40.58,49.2,38.495,96.65,33.51,61.86,87.68999999999998,59.66,59.23,38.075,62.47,21.49,63.26,55.64,4.19,31.735,71.03,23.0311,46.605,62.4,85.29,224.39,69.90000000000002,43.01,31.465,99.35,82.23999999999998,45.285,30.19,52.6,42.68,4800.264
36.32,109.1502,100.56,63.92,89.625,63.36,52.29,132.84,27.37,175.44,762.3999999999999,40.17,173.185,45.275,174.67,312.9301,34.03,112.26,65.0497,67.16,167.42,30.2486,28.56,45.83,56.7301,26.77,51.48,95.661,80.98999999999998,30.475,76.75,115.65,43.83,123.8431,25.91,25.2,80.25499999999998,803.24,34.785,25.3402,89.48999999999998,32.33750000000001,31.286666666666665,90.52,72.965,33.18,60.89,43.0948,57.403,15.6748,40.53,49.21,38.475,96.34,33.64,61.795,87.56,59.725,59.28,38.12,62.5,21.5,63.275,55.59,4.185,31.755,71.05,23.045,46.55,62.37,85.34,224.0,69.925,43.08,31.4799,99.365,82.305,45.35,30.13,52.62,42.67,4799.872
36.37,109.189,100.81,63.99,89.6799,63.4,52.3,132.82,27.39,175.38,762.83,40.185,173.82,45.4,174.755,313.325,34.06,112.25,65.05,67.28,167.515,30.335,28.59,45.8,56.77,26.825,51.51666666666666,95.71,80.95,30.485,76.68999999999998,115.67,43.85,123.93,25.93,25.1992,80.2402,803.89,34.865,25.365,89.54999999999998,32.35,31.32,90.59,73.15,33.31,60.955,43.13,57.445,15.745,40.63,49.2103,38.485,96.37,33.8776,61.97,87.75,59.8,59.33,38.15,62.55,21.49,63.41,55.6,4.185,31.86,71.16,23.06,46.54,62.38,85.40999999999998,224.02,70.02,43.06,31.49,99.26,82.444,45.35,30.1,52.65,42.78,4804.036
36.4,109.13,100.7,63.99,89.59999999999998,63.49,52.28,132.89,27.385,175.41,763.1028999999999,40.135,173.6,45.4,174.89,313.39,34.0825,112.2599,65.095,67.34,167.44,30.31,28.59,45.92,56.7,26.825,51.46,95.68,80.98,30.5,76.575,115.69,43.85,123.99,25.925,25.19,80.32,804.115,34.83,25.43,89.5325,32.38,31.32,90.57,73.14,33.3,61.0,43.1201,57.47,15.73,40.6,49.23,38.485,96.55,33.7393,61.995,87.72,59.75,59.295,38.1101,62.52,21.435,63.35,55.545,4.1801,31.84,71.2501,23.075,46.5001,62.37,85.43,223.91,70.02,43.06,31.4963,99.215,82.43999999999998,45.2937,30.13,52.6901,42.79,4804.05
36.49,109.29,100.85,64.2,89.78,63.61,52.32,132.95,27.44,175.40119999999996,763.97,40.13,173.96,45.48,175.05,313.55,34.115,112.29,65.125,67.4099,167.68,30.33,28.6152,45.93,56.8,26.9,51.57,95.88,81.01,30.5616,76.62999999999998,115.74,43.905,124.04,25.895,25.175,80.405,804.7799999999999,34.885,25.46,89.67,32.42,31.45,90.72,73.21,33.375,61.1203,43.15,57.56,15.725,40.66,49.285,38.685,96.59,33.71,62.0801,87.89,59.84,59.39,38.125,62.61,21.47,63.565,55.635,4.19,31.89,71.3703,23.145,46.67,62.4275,85.56,223.71,70.02,43.2,31.5284,99.24,82.4,45.44,30.19,52.84,42.83,4809.337
36.525,109.18,100.76,64.14,89.76999999999998,63.53,52.29,132.72899999999998,27.365,175.26,764.35,40.17,173.9044,45.575,175.0,313.63,34.0798,112.25,65.1,67.46250000000002,167.69999999999996,30.33,28.59,45.95,56.765,26.86,51.51,95.93,80.90999999999998,30.545,76.65,115.69,43.909,123.9,25.91,25.179,80.31499999999998,803.6175,34.87,25.45,89.7107,32.375,31.37,90.69,73.06,33.31,61.27,43.185,57.525,15.7357,40.65,49.3,38.56,96.65,33.65,62.135,87.81,59.8334,59.39,38.115,62.73,21.49,63.56,55.5399,4.18,31.83,71.3,23.09,46.65,62.35,85.465,223.599,70.0389,43.115,31.519,99.165,82.34999999999998,45.395,30.165,52.76,42.85,4807.351
36.61,109.2425,100.74,64.09,89.765,63.62,52.33,132.74000000000004,27.3158,175.02879999999996,764.0372999999997,40.205,173.72,45.57,175.65,313.37,34.085,112.26,65.15000000000002,67.43,167.58,30.34,28.58,45.95,56.75,26.87,51.61,95.945,80.90999999999998,30.49,76.62,115.53,43.92,123.92,25.89,25.155,80.51999999999998,803.6,34.84,25.49,89.68999999999998,32.29,31.33,90.52,73.07,33.305,61.26,43.185,57.53,15.72,40.62,49.39,38.55,96.505,33.55,62.045,87.83,59.785,59.38,38.09,62.75,21.4215,63.5975,55.535,4.18,31.83,71.47,23.065,46.695,62.35,85.37999999999998,223.72,70.04,43.02,31.55,99.3,82.2,45.46,30.115,52.84,42.9,4807.255
36.57,109.22,100.84,64.08,89.745,63.7,52.27,132.78,27.35,174.945,763.81,40.1758,173.74,45.53,175.41,313.2,34.07,112.245,65.14,67.38,167.535,30.315,28.56,45.96,56.66,26.865,51.56,95.93,80.97,30.48,76.55899999999998,115.44,43.909,123.91,25.88,25.135,80.4993,803.382,34.87,25.48,89.75,32.27,31.32,90.59,72.995,33.31,61.27,43.1698,57.59,15.75,40.68,49.4,38.505,96.68,33.395,62.12,87.87,59.7783,59.39,38.1091,62.79,21.415,63.5,55.555,4.185,31.88,71.57,23.075,46.68,62.3625,85.33,223.46,70.075,43.0,31.5386,99.55,82.15,45.59,30.13,52.79,42.85,4807.153
36.53,109.29,100.8,64.105,89.72,63.61,52.295,132.6,27.365,174.86,764.25,40.16,173.62,45.53,175.375,313.7,34.1,112.16,65.145,67.42,167.68,30.3,28.55,45.98,56.75,26.855,51.54,95.92,80.98999999999998,30.49,76.59,115.45,43.9201,123.89,25.87,25.155,80.435,803.2373,34.87,25.39,89.61,32.33,31.33,90.6,73.01,33.345,61.27,43.17100000000001,57.5601,15.745,40.635,49.355,38.53,96.6,33.67,62.14,87.79,59.76,59.42,38.08,62.76,21.46,63.48,55.525,4.18,31.8931,71.615,23.08,46.715,62.35,85.34999999999998,223.5,70.06,42.95,31.55,99.51,82.23999999999998,45.74,30.11,52.865,42.85,4807.11
36.555,109.385,100.75,64.02500000000002,89.76,63.55,52.27,132.6,27.39,174.675,763.87,40.1201,173.93,45.515,175.46,313.24,34.02,112.06,65.1263,67.42,167.63,30.33,28.57,46.18,56.86,26.84,51.55,95.78,80.93,30.51,76.58,115.255,43.94,123.8664,25.87,25.095,80.40999999999998,803.1499999999999,34.855,25.43,89.67,32.46,31.41,90.72,72.93999999999998,33.305,61.25,43.185,57.62,15.745,40.67,49.32,38.54,96.445,33.665,62.095,87.73999999999998,59.74,59.41,38.15,62.865,21.415,62.9864,55.525,4.18,31.87,71.73,23.09,46.805,62.24,85.36,223.47,70.02500000000002,42.87,31.5359,99.265,82.25,45.82,30.1,52.895,42.87,4807.391
36.55,109.47,100.795,64.08,89.84,63.49,52.32,132.36,27.48,174.4,763.95,40.13,173.92,45.56,175.51,313.48,34.08,112.01,65.11,67.42,167.7875,30.35,28.58,46.03,56.93,26.845,51.59,95.91,80.95,30.525,76.64,115.31,43.975,123.86000000000004,25.83,25.07,80.40899999999998,802.96,34.8937,25.43,89.81,32.475,31.44,91.01,72.95,33.31,61.27,43.25,57.62,15.77,40.705,49.31,38.71,96.41,33.665,62.155,87.68,59.81,59.44,38.22,62.8852,21.49,63.11,55.56,4.185,31.959,71.765,23.115,46.96,62.19,85.43,223.43,70.07,42.905,31.57,99.2175,82.40999999999998,45.845,30.195,52.945,42.89,4809.328
36.58,109.39,100.8,64.08,89.84,63.52,52.38,132.16,27.64,174.74,764.2999999999997,40.135,174.13,45.57,175.39,313.36,34.095,112.0,65.105,67.38,167.76,30.325,28.61,46.17,56.92,26.845,51.56,95.98,80.93999999999998,30.47,76.6534,115.37,43.98,123.83,25.795,25.04,80.4,802.61,34.91,25.49,89.81,32.485,31.45,91.035,72.93999999999998,33.33,61.25,43.27,57.65,15.775,40.73,49.215,38.6461,96.42,33.71,62.13,87.59999999999998,59.81,59.41,38.2,62.9,21.45,63.07,55.5,4.19,31.97,72.03,23.12,46.97,62.22,85.48,222.87,70.08,42.845,31.6,99.05,82.5,45.82,30.27,52.95,42.96,4808.871
36.685,109.44,100.69,64.015,89.79999999999998,63.48,52.34,132.13,27.59,174.54,763.7,40.075,173.8,45.58,175.22,313.37,34.035,112.11,65.105,67.29,167.8,30.365,28.6154,46.24,56.94,26.835,51.5,95.87,81.045,30.485,76.65999999999998,115.35,43.88,123.8364,25.8,25.05,80.42,802.31,34.9,25.41,89.68999999999998,32.37,31.365,90.855,72.95,33.33,61.19,43.23,57.655,15.765,40.705,49.25,38.67,96.2,33.705,62.07,87.45,59.77,59.5,38.185,62.935,21.4425,63.1701,55.539,4.185,32.03,71.6653,23.12,46.885,62.17,85.325,223.32,70.05,42.835,31.635,98.81,82.58,45.85,30.27,52.91,42.94,4807.892
36.67,109.08,100.67,64.13,89.83,63.5,52.35,132.43,27.68,174.75,764.46,40.02,173.93,45.6,175.4,313.38,34.03,112.13,65.15000000000002,67.41,167.75,30.48,28.67,46.29,56.94,26.84,51.53,95.86000000000004,80.98,30.52,76.62,115.44,43.89,123.91,25.82,25.08,80.59,802.75,34.97,25.4,89.76,32.38,31.41,90.93,72.96,33.38,61.23,43.23,57.6,15.77,40.7,49.32,38.7,96.16,33.88,62.1,87.59999999999998,59.83,59.54,38.22,63.04,21.46,62.88,55.53,4.19,32.07,71.8,23.11,46.98,62.23,85.26,223.51,70.13,42.84,31.68,99.1,82.65,45.81,30.21,53.01,42.9,4808.335
36.2276,108.485,100.4,63.905,89.33,63.3,52.46,132.76,28.8,173.27,759.005,40.09,173.69999999999996,45.31,175.41,313.57,33.98,112.34,64.92,66.64,167.32,30.275,28.6352,45.88,57.33,26.825,51.19,95.72,80.96,30.44,75.79999999999998,114.95,43.74,123.5,25.78,24.99,80.56,799.89,34.815,25.91,89.57,32.27,31.22,91.825,72.8122,32.811,61.1,42.87,57.357,16.295,40.73,48.89,38.235,96.42,34.2,62.26,87.745,59.56,59.4399,38.03,62.38,21.26,65.695,55.0,4.165,32.29,72.4543,23.22,46.53,61.94,85.56,223.77,69.975,43.86,31.16,98.29,82.56,46.093,30.325,53.12,42.74,4792.257000000001
36.185,108.821,100.285,64.1,89.32,63.08,52.48,132.49000000000004,28.995,172.94,758.69,40.23,173.96,45.41,176.86,316.53,34.045,112.41,64.53,66.555,167.44999999999996,30.361,28.555,45.86,57.35,26.75,50.96,95.63,81.0935,30.38,75.46,114.93,43.69,123.51,25.715,24.95,80.45,798.68,34.865,25.7699,89.5,31.86,30.91,92.04,72.93,32.845,61.295,42.89,57.29,16.385,40.87,48.47,38.18,96.57,34.34,62.56,87.97,59.7,59.45,37.98,62.26,21.29,65.71,55.01,4.175,32.34,72.29999999999998,23.275,46.39,61.92,85.61,223.8,70.107,43.91,31.105,98.07,82.39499999999998,46.36,30.26,52.97,42.78,4792.431
36.2,108.7,100.06,64.21,89.4,63.1,52.57,132.21,29.4467,172.94999999999996,757.85,40.19,174.44,45.405,176.85,316.34,34.065,112.47,64.7,66.51000000000002,167.305,30.35,28.62,45.97,57.6,26.765,50.81,95.76,81.075,30.4,75.45,114.88,43.78,123.41,25.61,24.87,80.39,798.45,34.9,25.82,89.51999999999998,31.92,30.89,92.51,73.04999999999998,32.865,61.45,42.93,57.28,16.3,40.965,48.17,38.21,96.4,34.23,62.4499,88.57,59.76,59.55,38.03,62.345,21.425,65.76000000000002,55.08,4.18,32.39,72.56319999999998,23.31,46.3879,61.85,85.79999999999998,224.14,70.16,44.03,31.16,97.71,82.11,46.595,30.29,53.16,42.82,4792.577
36.3,109.215,100.49,64.5,89.59999999999998,63.38,52.7,132.74000000000004,29.61,173.96,760.2194,40.23,174.99,45.47,177.8,318.105,34.13,112.76,64.95,66.595,167.71,30.44,28.6885,46.07,57.58,26.79,50.96,96.24,81.23999999999998,30.5675,75.62999999999998,115.02,43.94,123.94,25.6892,24.97,80.79999999999998,800.94,35.05,25.9767,90.03,32.02,30.98,92.8,73.18999999999998,32.95,61.77,43.07,57.63,16.399999999999995,41.15,48.36,38.47,96.62,34.51,62.615,88.79899999999998,59.8501,59.71,38.08,62.56,21.42,65.73,55.32,4.17,32.645,73.34,23.41,46.5,62.16,86.29999999999998,224.305,70.48,43.99,31.21,98.105,82.62,46.965,30.3,53.255,42.94,4810.691
36.41,109.28,100.55,64.35,89.61,63.59,52.7784,132.9925,29.6535,174.18,759.83,40.24,174.81,45.57,177.26,319.345,34.15,112.5444,64.78,66.83,167.97999999999996,30.53,28.735,46.0,57.34,26.78,51.14,96.36000000000004,81.31,30.615,75.90999999999998,115.09,43.97,123.99,25.72,25.0,81.0199,800.1501,35.135,25.88,90.12,32.16,31.12,92.56,73.36,33.05,61.67,43.175,57.665,16.415,41.06,48.33,38.49,96.57,34.41,62.53,88.78,59.94,59.76,38.075,62.6548,21.435,65.72,55.24,4.18,32.63,72.98999999999998,23.385,46.42,62.29,86.33,223.645,70.45,43.89,31.19,98.41,82.76,47.065,30.4899,53.15,42.95,4813.5909999999985
36.45,109.36,100.31,64.23,89.43999999999998,63.4,52.68,133.01,29.5052,174.03,758.5499999999997,40.21,174.58,45.46,177.64,318.49,34.165,112.722,64.58,66.855,167.64,30.54,28.7,45.9761,57.22,26.76,50.94,96.08,81.37999999999998,30.575,75.96,114.99,43.94,123.99,25.73,25.03,81.03,800.27,35.155,25.92,89.98999999999998,32.04,30.98,92.63,73.43999999999998,32.98,61.591,43.135,57.6,16.34,40.97,48.4,38.395,96.47,34.21,62.19,88.43999999999998,59.86,59.72,38.09,62.605,21.33,65.82,55.19,4.18,32.56,72.945,23.34,46.41,62.42,86.08,223.59,70.37,43.87,31.17,98.459,82.7,47.04,30.43,53.175,42.94,4810.718
36.57,109.4501,100.35,64.41,89.4,63.45,52.73,132.96,29.505,174.27,759.1499999999999,40.27,174.94,45.35,177.8802,317.7511,34.21,112.81,64.72,66.985,167.42,30.57,28.72,46.09,57.25,26.785,50.96,95.86000000000004,81.78,30.56,76.06,115.05,43.99,123.96,25.76,25.045,81.1199,800.1699999999997,35.175,25.92,90.09,32.22,31.18,92.84,73.37999999999998,33.06,61.58,43.165,57.66,16.35,41.115,48.49,38.41,96.54,34.35,62.4,88.65999999999998,59.84,59.88,38.095,62.81,21.32,66.07,55.33,4.18,32.59,72.89,23.38,46.47,62.43,86.18,223.88,70.45,43.9,31.195,98.465,82.635,47.23,30.43,53.295,42.94,4814.146
36.7099,109.488,100.39,64.45,89.4,63.48,52.75,132.98,29.52,174.16,759.8299,40.26,174.8,45.43,178.7099,317.37,34.2685,112.7299,64.59,66.89,167.59,30.57,28.73,46.1,57.26,26.78,51.0781,95.75,81.67,30.6,76.09,115.225,43.985,124.04,25.74,25.015,81.12999999999998,800.01,35.19,25.965,90.13,32.315,31.29,93.17250000000004,73.44549999999998,33.1,61.53,43.185,57.695,16.37,41.13,48.41,38.44,96.45,34.36,62.39,88.87999999999998,59.83,59.92,38.15,62.74,21.34,66.24,55.39,4.175,32.61,73.0001,23.38,46.44,62.3299,85.93,223.99,70.43,43.85,31.21,98.33,82.73999999999998,47.15,30.44,53.27,42.965,4815.481
36.66,109.45,100.24,64.3,89.37,63.37,52.67,132.81,29.563,173.5546,758.5,40.235,174.57,45.37,178.77,316.56,34.22,112.3,64.56,66.655,167.64,30.525,28.6333,46.05,57.26,26.775,51.04,95.58,81.67,30.535,76.09,115.054,43.93495,123.98500000000004,25.79,25.04,81.00499999999998,798.22,35.235,25.965,89.98999999999998,32.159,31.185,93.12,73.4,33.07,61.488,43.13,57.63,16.365,41.035,48.42,38.395,96.18,34.19,62.4014,88.57,59.8586,59.83,38.1,62.605,21.325,65.6,55.3036,4.18,32.56,72.79999999999998,23.42,46.42,62.07,86.01999999999998,224.0803,70.38,43.85,31.17,98.07,82.54,47.18,30.41,53.1501,42.915,4809.41
36.67,109.578,100.27,64.3052,89.51,63.39,52.77,133.03,29.585,173.89,759.2799999999999,40.165,174.5925,45.34,178.0801,317.4,34.23,112.57,64.59,66.67,167.8425,30.56,28.6211,46.1,57.27,26.805,51.01,95.64,81.57,30.54,76.09999999999998,115.2,43.945,124.1,25.79,25.04,81.12999999999998,799.4099999999999,35.215,25.9701,90.0437,32.3,31.315,92.89,73.54999999999998,33.025,61.48,43.24,57.68,16.344999999999995,41.01,48.535,38.36,96.25,34.35,62.45,88.68,59.9,59.87,38.135,62.67,21.331,65.38,55.33,4.175,32.59,72.79,23.5,46.36,62.22,85.86,223.98,70.425,43.9,31.2099,98.48,82.65,47.06,30.425,53.28,42.96,4813.515
36.67,109.649,100.3,64.27,89.61999999999998,63.4,52.74,133.09,29.65,173.9,759.4199999999997,40.15,174.78,45.315,178.18,316.79,34.265,112.34,64.56,66.695,167.86,30.515,28.655,46.16,57.205,26.78,51.04,95.54,81.64,30.54,76.15,115.26,44.03,124.07,25.8,25.04,81.11499999999998,799.5,35.24,25.97,90.01999999999998,32.31,31.34,92.84,73.5699,32.94,61.485,43.2,57.71,16.315,41.05,48.5,38.29,96.0209,34.3924,62.465,88.65,59.95,59.9,38.13,62.73,21.315,65.43,55.3,4.185,32.525,72.9,23.6,46.37,62.21,85.82,223.9,70.405,43.68,31.1899,98.23,82.62,47.05,30.34,53.25,42.9746,4813.6309999999985
36.525,109.57,100.21,64.28,89.51999999999998,63.41,52.67,132.92,29.675,173.875,758.9001,40.11,174.77,45.28,178.03,317.06,34.195,112.3,64.54,66.595,167.88,30.5429,28.62,46.15,57.17,26.72,51.06,95.26,81.47,30.515,76.15999999999998,115.025,43.995,123.99,25.765,25.04,81.01,798.5499999999997,35.245,25.93,89.91599999999998,32.23,31.23,92.92,73.45,32.92,61.5342,43.17,57.6352,16.28,41.09,48.525,38.23,96.06,34.45,62.435,88.5,59.88,59.84,38.08,62.745,21.32,65.1045,55.2,4.19,32.4458,72.828,23.6,46.38,62.01,85.51999999999998,223.37,70.375,43.59,31.155,98.17,82.59999999999998,46.985,30.3189,53.28,42.99,4810.082
36.4,109.52,100.2,64.22,89.495,63.48,52.57,132.86,29.54,173.76,758.57,40.06,174.47799999999995,45.229,177.27,316.52,34.165,112.19,64.53,66.60890000000002,167.69999999999996,30.535,28.62,46.12,57.2,26.7366,50.96,95.24,81.51999999999998,30.495,76.08,114.97,43.96,124.045,25.76,25.06,80.90399999999998,798.23,35.195,25.89,89.73,32.21,31.22,92.74,73.54999999999998,32.92,61.458,43.145,57.57,16.26,41.02,48.49,38.195,95.84,34.475,62.3107,88.29999999999998,59.85,59.75,38.02,62.6,21.33,64.93,55.13,4.19,32.36,72.495,23.645,46.26,61.88,85.5,223.37920000000003,70.3,43.615,31.15,97.89,82.53,46.88,30.295,53.25,42.98,4806.411
36.29,109.3,99.99,64.14,89.42499999999998,63.37,52.5,132.51,29.54,173.06,757.77,40.02,174.1,45.0947,177.19,315.77,34.095,111.8,64.53,66.38,167.47,30.46,28.5758,46.03,57.1,26.65,50.75,95.07,81.36,30.45,75.87999999999998,114.84,43.84,123.76,25.68,25.01,80.73,797.2999999999997,35.1735,25.795,89.56,32.03,31.05,92.9,73.37999999999998,32.86,61.32,43.05,57.45,16.19,40.94,48.42,38.195,95.61000000000004,34.39,62.21,88.03,59.83,59.61,37.97,62.43,21.325,64.90000000000002,55.06,4.18,32.19,72.45,23.68,46.15,61.74,85.31,223.13,70.24,43.49,31.105,97.43,82.39,46.58,30.26,53.21,42.96,4797.71
36.2,109.24,100.01,64.12,89.51,63.34,52.515,132.74000000000004,29.559,173.17,757.6,40.01,173.9,45.14,177.13,316.38,34.105,111.98,64.535,66.32,167.47,30.4,28.57,46.08,57.03,26.67,50.7,95.04,81.32,30.465,75.97,114.88,43.89,123.659,25.7,25.035,80.78,797.3542999999999,35.155,25.845,89.54,31.92,30.865,93.12,73.42,32.865,61.335,43.05,57.455,16.135,40.91,48.4101,38.215,95.61000000000004,34.4299,62.25,87.98,59.87,59.62,37.955,62.47,21.255,65.02,55.13,4.18,32.21,72.21,23.69,46.11,61.5,85.325,222.94,70.2,43.48,31.105,97.435,82.43,46.375,30.3,53.19,42.95,4796.45
36.23,109.22,100.025,64.13500000000002,89.65999999999998,63.28,52.59,132.27,29.505,172.9,757.52,39.98,174.1,45.19,177.46,315.5,34.075,111.7506,64.62,66.31,167.51,30.365,28.585,45.98,56.99,26.685,50.675,95.1,81.36,30.5125,75.98999999999998,114.89,43.89,123.4599,25.7,25.02,80.84,797.9244999999999,35.17,25.88,89.42,31.89,30.82,93.22,73.48,32.9,61.32,43.04,57.46,16.2446,40.905,48.425,38.335,95.6776,34.475,62.22,88.01,59.9,59.61,37.91,62.52,21.245,64.76000000000002,55.08,4.18,32.19,72.34999999999998,23.695,46.23,61.65,85.26999999999998,222.78,70.2,43.5,31.125,97.42,82.47419999999998,46.52,30.29,53.2,42.96,4795.765
36.28,109.26,100.1675,64.165,89.59299999999998,63.4,52.6,132.46,29.5,173.25099999999995,757.62,40.01,174.3,45.23,177.35,315.92,34.11,111.86,64.58,66.265,167.72,30.42,28.58,46.0,57.0,26.675,50.7,95.203,81.47,30.56,76.015,114.91,43.955,123.5234,25.685,25.02,80.8399,798.6310000000003,35.2,25.93,89.68,31.8,30.74,93.2335,73.57,32.9,61.44,43.06,57.53,16.26,40.95,48.575,38.29,95.875,34.545,62.34,88.1092,59.9,59.61,37.91,62.575,21.28,64.87,55.115,4.18,32.3052,72.48,23.775,46.22,61.76,85.305,223.23,70.3001,43.4908,31.16,97.45,82.43999999999998,46.6381,30.3,53.25,42.99,4799.228
36.3002,109.22,100.14,64.175,89.62,63.47,52.55,132.36,29.515,173.22,757.48,40.06,174.3,45.25,177.15099999999995,316.1864,34.12,111.81,64.6,66.235,167.78,30.475,28.595,46.08,57.12,26.72,50.62,95.25,81.65999999999998,30.559,76.1038,114.91,43.96,123.4816,25.685,25.03,80.84999999999998,797.7033333333335,35.225,25.9,89.59999999999998,31.72,30.63,93.27010000000004,73.58,32.93,61.44,43.045,57.505,16.23,40.97,48.56,38.2044,95.89,34.55,62.39,88.09,59.98,59.63,37.96,62.54,21.25,64.87,55.12,4.18,32.285,72.39,23.75,46.14,61.8,85.28,223.79,70.335,43.485,31.16,97.48500000000004,82.39499999999998,46.71,30.22,53.265,43.03,4798.37
36.31,109.285,100.28166666666668,64.185,89.67,63.52,52.66,132.09,29.501,173.08,758.2799999999999,40.04,174.31,45.3,177.38,315.27,34.165,111.8,64.59,66.255,167.87,30.495,28.62,46.08,57.095,26.77,50.65,95.32,81.54999999999998,30.605,76.14,114.87,43.955,123.6,25.69,25.01,80.75549999999998,798.13,35.23,25.93,89.61,31.86,30.77,93.25,73.58,32.92,61.41,43.055,57.55,16.274999999999995,41.02,48.575,38.26,95.93,34.69,62.39,88.12,59.98,59.65,37.995,62.6,21.225,64.76000000000002,55.166,4.18,32.32,72.37,23.83,46.245,61.8,85.36,224.03,70.32,43.45,31.19,97.626,82.54,46.72,30.25,53.225,43.04,4800.996
36.31,109.142,100.265,64.18,89.68999999999998,63.51,52.6,132.09,29.51,173.24,758.5856,40.02,174.36,45.24,177.43,315.6499,34.145,111.81,64.55,66.295,168.01,30.54,28.63,46.1,57.131,26.735,50.57,95.4168,81.415,30.575,76.25,114.91,43.95,123.4899,25.69,25.005,80.76999999999998,798.605,35.22,25.88,89.62,31.77,30.68,93.36000000000004,73.54999999999998,32.85,61.4,43.055,57.525,16.26,41.01,48.535,38.265,96.105,34.59,62.33,88.0699,60.01,59.62,37.9575,62.59,21.235,64.82,55.2,4.18,32.26,72.31,23.815,46.28,61.71,85.33,224.01,70.3,43.3658,31.2169,97.57,82.54,46.63800000000001,30.195,53.27,43.0,4800.5909999999985
36.32,109.156,100.25,64.185,89.81,63.59,52.64,132.21,29.505,173.27,758.85,40.09,174.58,45.25,177.38,315.785,34.1799,111.901,64.62,66.411,168.15,30.52,28.63,46.1,57.155,26.705,50.6,95.43,81.46,30.55,76.34999999999998,114.975,44.0,123.55,25.71268,25.01,80.995,799.63,35.235,25.915,89.685,31.83333333333333,30.73,93.43,73.59999999999998,32.855,61.46,43.0708,57.585,16.24,40.98,48.565,38.3149,96.11000000000004,34.5899,62.39,88.09,60.03,59.68,38.04,62.62,21.27,64.87,55.175,4.18,32.21,72.46,23.83,46.35,61.78,85.37999999999998,224.05,70.2999,43.385,31.265,97.64,82.62999999999998,46.6299,30.22,53.25,43.05,4803.681
