AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
36.23,106.81,101.95,63.29,90.12,68.46,54.94,128.43,30.195,171.78,772.4643,41.39,178.08,45.59,172.5385,306.32,34.25,108.04,64.96,65.83,164.19999999999996,31.5815,28.39,47.05,57.6097,25.84,49.14,85.53,81.47,31.15,72.67,110.67,43.78,125.63,25.17,24.735,77.9899,795.69,35.43,25.5092,88.23,31.1,30.2,94.72,73.29999999999998,33.835,61.82,42.94,58.35,16.719999999999995,41.01,42.715,35.7664,97.157,35.28,62.12,89.18999999999998,60.73,60.28,37.45,62.72,21.17,63.22,56.931,4.1899,33.9,75.01,23.99,46.87,62.22,85.67,216.49,70.04,41.24,30.98,96.445,80.21,47.195,30.68,54.44,42.305,4791.205
36.1039,106.59,102.18,63.36,90.1,68.2,54.91,128.13,30.1458,172.02,771.57,41.51,177.88,45.52,171.61,305.7,34.2501,108.25,64.91,65.81,164.35,31.6,28.56,47.01,57.6,25.85,49.28,85.4552,81.59,31.29,72.68999999999998,110.35,43.88,125.71,25.19,24.745,77.93,795.1651,35.45,25.54,88.37,31.16,30.22,94.52,73.39,33.945,61.81,42.88,58.3064,16.86,41.0,42.815,35.655,97.83,35.17,62.12,89.15999999999998,60.7,60.33,37.465,62.74,21.145,63.09,56.85,4.185,33.62,75.12999999999998,23.9825,46.842,61.92,85.67,215.79,69.97,41.26,30.9999,96.72,79.98,47.025,30.58,54.445,42.26,4789.57
36.17,106.67,102.3,63.39,89.86,68.52,54.9,128.1,30.095,171.84,771.88,41.54,178.15,45.72,171.97,305.86,34.2301,108.12,65.08,65.8475,164.04,31.615,28.575,47.12,57.71,25.88,49.45,85.23,81.75,31.415,73.04999999999998,110.4,43.88,125.7,25.24,24.815,77.985,796.59,35.48,25.52,88.29999999999998,31.24,30.29,94.5919,73.40999999999998,33.86,61.8,42.81,58.31,16.945,40.995,42.88,35.67,98.08,35.19,62.3199,89.03,60.61,60.31,37.34,62.85,21.08,63.11,56.89,4.185,33.565,75.11,24.0,46.69,61.88,85.65,216.16,70.15000000000002,41.32,31.0,96.71,79.9,46.96,30.6,54.45,42.31,4791.76
36.13,106.77,102.52,63.41,89.96,68.62,55.02,128.32,30.17,171.97999999999996,773.2999999999997,41.51,178.485,45.67,172.42,307.27,34.325,108.12,65.095,65.86,164.014,31.64,28.66,47.27,57.97,25.81,49.66,85.51,81.84999999999998,31.445,73.18,110.8,43.9,125.9598,25.24,24.81,78.33,797.63,35.55,25.705,88.5,31.35,30.39,94.75,73.36,33.8301,61.855,42.85,58.4631,16.95,41.095,43.27,35.58,98.23,35.23,62.24,89.29,60.74,60.34,37.38,63.02,21.14,62.9966,56.945,4.18,33.77,75.2725,24.12,46.81,61.8373,85.4681,216.14,70.21,41.47,31.0301,96.93,79.982,47.21,30.59,54.445,42.39,4799.407
36.14,107.0,102.355,63.31,89.73999999999998,68.15000000000002,54.97,128.73,30.165,172.37,773.09,41.52,178.12,45.585,172.94999999999996,307.77,34.32,108.35,65.05,65.715,163.8417,31.6061,28.51,47.25,57.9666,25.77,49.52,85.48999999999998,81.90999999999998,31.48,73.61,110.75,43.87,125.88,25.15,24.725,78.36499999999998,798.3012,35.51,25.705,88.51,31.24,30.25,94.65,73.39,33.82,61.82,42.81,58.34,16.9801,41.07,43.5399,35.655,98.0099,35.2,62.205,89.31,60.605,60.35,37.405,63.0339,21.06,63.0,56.9,4.18,33.8,75.39,24.1785,46.706,61.95,85.40999999999998,215.605,70.14750000000001,41.47,31.04,97.19,79.93,47.23,30.65,54.27,42.35,4798.596
36.25,107.39,102.58,63.33,89.82,68.08,55.08,128.73,30.16,172.22999999999996,773.6225,41.55,178.41,45.55,173.2001,307.66,34.325,108.41,65.055,65.82,163.93,31.61,28.54,47.24,57.97,25.81,49.73,85.75,81.90999999999998,31.43,73.64499999999998,110.96,43.93,125.99,25.17,24.755,78.37999999999998,798.27,35.58,25.73,88.46,31.34,30.35,94.63,73.43,33.865,61.93,42.84,58.34,16.985,41.073,43.62,35.63,97.92,35.22,62.3,89.37,60.64,60.41,37.415,63.07,21.08,63.33,56.8599,4.18,33.755,75.46,24.16,46.8,62.31,85.34999999999998,217.17,70.3,41.64,31.0637,97.38,80.14,47.22,30.67,54.29,42.42,4803.382000000001
36.18,107.2,102.61,63.15,89.67,68.335,55.04,128.96,30.17,172.05,773.85,41.555,177.9775,45.56,173.42,307.7,34.365,108.35,65.12,65.76000000000002,163.92,31.61,28.53,47.2,57.9838,25.8,49.66,85.7441,81.84999999999998,31.36,73.64,110.795,43.95,126.042,25.16,24.74,78.03,797.3999999999999,35.59,25.775,88.53499999999998,31.3718,30.36,94.64,73.29,33.9059,61.881,42.84,58.319,16.94,41.01,43.52,35.57,97.8193,35.18,62.355,89.2,60.67,60.44,37.3,63.02,21.099,63.325,56.8,4.175,33.635,75.31,24.165,46.91,62.33,85.23999999999998,216.67,70.3163,41.715,31.0571,97.23,80.04999999999998,47.21,30.66,54.25,42.425,4800.936
36.175,107.17,102.6401,63.11,89.7,68.47,55.0195,128.76,30.18,172.0,774.47,41.517,178.054,45.73,173.52,308.37,34.39,108.36,65.14,65.71,163.65,31.63,28.62,47.21,58.07,25.805,49.61,85.68,81.75,31.385,73.42,110.43,44.01,126.24,25.16,24.765,78.04,797.88,35.62,25.68,88.5331,31.28,30.27,94.61000000000004,73.23999999999998,33.87,61.86,42.97,58.305,16.985,41.01,43.37,35.565,97.6,35.235,62.42,89.29999999999998,60.7,60.46,37.39,63.03,21.12,63.17,56.7,4.17,33.67,75.36,24.175,46.815,62.2,85.33,217.06,70.29,41.705,31.0836,97.16,80.11,47.375,30.7353,54.22,42.33,4801.872
36.165,107.02,102.47,63.05,89.59999999999998,68.48,54.935,128.58,30.13,172.05,773.81,41.44,177.67,45.65,173.19,308.73,34.37,108.35,65.15000000000002,65.67,163.42,31.6193,28.585,47.22,57.92,25.705,49.685,85.73,81.53,31.35,73.36499999999998,110.43,44.01,126.23,25.09,24.68,78.10649999999998,796.49,35.66,25.65,88.4582,31.18,30.18,94.45,73.12999999999998,33.85,61.89,42.89,58.275,16.95,40.955,43.27,35.445,97.4073,35.17,62.2136,89.31,60.63,60.38,37.41,63.025,21.11,62.995,56.6207,4.16,33.712,75.18,24.175,46.9,61.95,85.23999999999998,215.805,70.19800000000001,41.565,31.09,97.13,80.03,47.15,30.72,54.15,42.29,4797.439
36.27,106.87,102.3474,63.01,89.57,68.495,54.96,128.12,30.135,171.79,774.3239999999997,41.42,177.79,45.67,173.315,307.71,34.3552,108.24,65.2292,65.72,163.78,31.62,28.45,47.25,58.01,25.725,49.55,85.76999999999998,81.61,31.39,73.33,110.215,44.0236,126.465,25.09,24.7,78.17,797.7136,35.6366,25.67,88.5,31.2,30.14,94.39,73.095,33.85,61.835,42.945,58.27,16.895,40.975,43.21,35.57,97.63,35.125,62.14,89.26999999999998,60.67,60.37,37.45,63.03,21.18,62.95,56.6956,4.165,33.77,75.22,24.172,46.82,61.98,85.215,215.1,70.17,41.56,31.1,97.09,80.25499999999998,47.0943,30.73,54.105,42.34,4797.816
36.18,106.77,102.26,62.82899999999999,89.56,68.45,54.98,128.1,30.09,171.69,772.71,41.29,177.35,45.66,173.34,307.35,34.32,108.11,65.063,65.69,163.86,31.62,28.415,47.18,57.93,25.71,49.82,85.93,81.54,31.405,73.125,110.03,43.97,126.6405,25.09,24.69,78.0943,796.61,35.61,25.59,88.54999999999998,31.2,30.135,94.24,73.09999999999998,33.72,61.69,42.99,58.18,16.875,40.83,43.385,35.53,97.435,35.235,62.035,89.045,60.6399,60.27,37.375,62.985,21.23,63.03,56.71,4.16,33.77,75.19249999999998,24.14,46.8,61.94,85.18,215.77,70.04,41.46,31.07,97.01,80.405,47.05,30.71,54.165,42.33,4794.665
36.17,106.82,102.3,62.89,89.59,68.32,55.04,127.99,30.05,171.51,771.2899999999997,41.29,177.4,45.67,173.65,306.13,34.29,107.95,65.0,65.66,163.97999999999996,31.58,28.38,47.14,57.85,25.66,49.86,85.53,81.51,31.4,73.1205,109.8,44.0,126.54,25.05,24.74,78.17,795.82,35.55,25.61,88.57,31.14,30.1,94.34,73.08,33.7,61.6,43.04,58.1,16.91,40.83,43.22,35.52,97.3,35.13,61.99,88.93999999999998,60.65,60.28,37.29,62.98,21.17,63.11,56.8,4.16,33.73,75.22,24.13,46.73,61.94,85.26999999999998,215.2,69.98,41.46,31.04,96.94,80.34999999999998,47.08,30.69,54.15,42.26,4791.035
36.16,106.1908,102.12,63.21,89.89499999999998,68.64,55.395,129.11,30.145,171.41,770.47,41.555,178.34,45.84,177.53,307.66,34.34,108.33,65.09,65.46,162.85,31.62,28.46,47.73,58.05,25.68,50.0,84.682,82.03499999999998,31.845,73.2,109.8,43.91,126.355,25.02,24.66,78.26999999999998,795.4099999999999,35.625,25.91,88.31799999999998,31.36,30.33,94.515,73.03,33.72,62.03,44.85,58.1,16.95,41.28,43.32,35.89,97.89,35.17,61.74,89.37,60.72,60.52,37.415,63.3825,21.07,62.54,56.285,4.185,34.0,75.25,24.105,46.78,62.04,84.805,213.0901,70.04,41.4,30.8,96.96,80.26,47.36,30.915,54.43,42.68,4793.235
36.805,105.948,101.795,63.13,89.87,68.46,55.33,128.24000000000004,29.99,170.9,767.7,41.325,177.59,45.86,176.26,307.98,34.27,108.065,64.75,65.27,162.32,31.53,28.37,47.53,57.91,25.7,49.89,84.34,81.76999999999998,31.895,72.95,109.77,43.9,125.78,24.99,24.63,78.09,792.97,35.655,25.785,88.12,31.27,30.27,93.93,73.0,33.56,61.75,44.755,57.945,16.8,41.249,43.235,35.85,98.24,35.135,61.67,89.03,60.65,60.28,37.25,63.19,20.99,62.59,56.13,4.174,34.07,75.0,24.05,46.41,61.71,84.36499999999998,214.16,69.89,41.28,30.62,96.865,80.06,47.5,30.97,54.247,42.525,4780.5340000000015
36.86,105.972,101.62,63.01,89.78,67.91,55.03,127.77,29.865,170.8,767.2999999999997,41.19,177.44999999999996,45.89,174.94999999999996,306.7,34.25,107.52,64.57,65.29,162.19,31.515,28.36,47.38,57.75,25.5,49.64,84.43,81.83,31.88,72.97,109.68,43.74,125.59,24.9,24.53,77.985,790.9099999999999,35.595,25.64,88.14,31.22,30.23,93.3,72.68999999999998,33.55,61.5,44.77,57.8,16.649999999999995,41.08,43.01,35.69,97.51,34.94,61.64,88.97,60.53,60.12,37.18,63.03,20.93,62.46,56.105,4.1635,33.77,74.79,23.925,46.2,61.79,84.01999999999998,212.33,69.74,41.07,30.73,95.935,80.075,47.03,30.905,54.12,42.46,4772.947
36.8752,106.05,101.74,62.93,89.58,68.1,54.95,127.86000000000004,29.9,170.74,766.86,41.32,177.46,45.93,175.34,308.15,34.225,107.48,64.715,65.17,161.97,31.44,28.34,47.49,57.65,25.605,49.525,84.5,81.89,31.855,72.83,109.68,43.7,125.5901,24.91,24.53,78.04,790.8710000000003,35.6,25.775,88.04,31.185,30.22,93.33,72.84,33.57,61.49,44.68,57.77,16.69,41.06,43.06,35.75,97.44,35.07,61.71,88.7415,60.525,60.15,37.185,63.0,20.945,62.4001,56.19,4.175,33.76,74.845,23.95,46.2,61.53,84.14499999999998,212.75,69.68,41.2,30.72,96.165,80.095,47.22,30.935,54.13,42.58,4772.123
37.06,106.03,101.71,62.96,89.65999999999998,68.07,54.95,127.77,29.88,170.66,766.47,41.39,177.34,45.94,175.67,306.8,34.14,107.445,64.75,65.3,161.84,31.52,28.47,47.31,57.73,25.56,49.45,84.12,81.9,31.865,72.90100000000002,109.48,43.72,125.6247,24.98,24.56,77.98999999999998,790.6499999999999,35.59,25.725,88.0147,31.15,30.18,93.49,72.945,33.53,61.515,44.63,57.77,16.605,41.12,43.09,35.73,97.23200000000004,35.03,61.615,88.48999999999998,60.56,60.16,37.23,62.97,20.98,62.34,56.1701,4.175,33.72,74.64,23.999,46.1265,61.29,84.11,212.48,69.6,41.13,30.635,96.1775,80.09999999999998,46.99,30.805,54.185,42.5399,4771.788
37.2927,106.04,101.63,62.89,89.7,68.08,55.1,128.22,29.81,170.68,767.87,41.345,177.24,45.98,175.925,307.85,34.16,107.42,64.735,65.29,162.025,31.5599,28.475,47.38,57.73,25.565,49.5,84.03,81.82,31.96,73.23999999999998,109.5,43.78,125.38,25.0,24.575,78.11,790.3669999999997,35.62,25.585,88.11,31.17,30.22,93.39,72.93,33.575,61.49,44.7,57.83,16.6,41.095,43.219,35.855,97.53,34.97,61.5901,88.54,60.57,60.2499,37.2,62.9756,21.0399,62.27,56.32,4.17,33.82,74.59,23.975,46.125,61.57,84.31,212.6728,69.595,41.24,30.64,96.3799,80.221,46.92,30.84,54.21,42.7,4774.587
37.21,105.99,101.67,62.8553,89.57389999999998,68.115,54.91,128.066,29.83,170.63,767.99,41.355,176.79,45.97,175.89,307.53,34.16,107.33,64.75,65.29,161.81,31.535,28.445,47.33,57.7,25.6201,49.46,83.73,81.75,31.955,73.3799,109.26,43.72883333333333,125.62,25.02,24.59,77.97499999999998,790.7999999999997,35.615,25.534,88.04,31.15,30.2099,93.46,72.79999999999998,33.57,61.45,44.63,57.8199,16.559999999999995,41.06,43.062,35.77,97.371,34.96,61.68,88.46,60.57,60.15,37.1952,62.951,21.05,62.22,56.35,4.17,33.855,74.33,23.925,46.15,61.44,84.25,211.93,69.54,41.2,30.6199,96.28,80.29999999999998,47.0,30.75,54.13,42.6785,4773.301
37.12,105.84,101.71,62.86666666666667,89.64,68.1,55.0,127.855,29.795,170.68,768.23,41.38,176.44,46.04,175.92,307.43,34.15,107.13,64.72,65.33,162.39,31.54,28.445,47.25,57.7,25.67,49.4701,83.76999999999998,81.79,31.91,73.47499999999998,109.15,43.745,125.45,25.02,24.57,77.92,791.0,35.65,25.55,88.15999999999998,31.2,30.26,93.15,72.71,33.54,61.42,44.64,57.8299,16.59,41.04,42.94,35.88,97.36000000000004,34.89,61.6702,88.4608,60.63,60.16,37.18,62.95,21.125,62.21,56.4039,4.17,33.74,74.25,23.9,46.28,61.325,84.28,211.121,69.42010000000002,41.14,30.62,96.14,80.37999999999998,46.98,30.76,54.165,42.7,4772.57
37.01,105.8,101.75,62.88,89.62999999999998,67.99,54.92,127.53,29.78,170.64,766.8281,41.4,176.04,46.21,175.59,307.17,34.26,107.07,64.79,65.225,162.22,31.5,28.45,47.22,57.73,25.605,49.18,83.9,81.64,31.9,73.4,109.03,43.74,125.3475,24.96,24.55,77.87999999999998,790.99,35.69,25.525,88.07,31.14,30.205,92.96,72.65999999999998,33.48255,61.4361,44.615,57.815,16.625,41.03,42.69,35.9,97.455,34.87,61.63,88.47,60.67,60.17,37.19,62.94,21.05,62.2,56.385,4.175,33.705,74.22,23.925,46.3,61.235,84.34,211.48,69.35,41.05,30.61,95.75,80.36,46.96,30.7065,54.25,42.63,4769.742
36.8401,105.68,101.72,62.8001,89.595,67.66,54.71,127.62,29.76,170.375,766.6499999999999,41.4,176.665,46.25,175.46,307.1,34.21,106.98,64.72,65.205,161.97,31.455,28.38,47.24,57.64,25.5,49.22,83.68999999999998,81.59999999999998,31.69,73.28,108.89,43.6093,125.3,24.88,24.52,77.82,790.71,35.61,25.53,87.87,31.12,30.2,92.97,72.31,33.475,61.3001,44.63,57.665,16.58,40.98,42.69,35.71,97.33,34.77,61.56,88.34999999999998,60.605,60.1,37.14,62.81,21.0,62.15,56.485,4.16,33.64,74.0,23.88,46.185,61.0607,84.15999999999998,211.9,69.13,40.89,30.5755,95.87,80.34999999999998,46.785,30.6501,54.21,42.525,4764.645
37.045,105.84,101.67,62.79,89.5501,67.67,54.75,127.63,29.785,170.46,766.85,41.42,176.44,46.26,175.37,307.155,34.215,106.97,64.705,65.27,162.04,31.46,28.425,47.25,57.66,25.54,49.21,83.51999999999998,81.59,31.675,73.32,108.97,43.61,125.36000000000004,24.86,24.51,77.87,790.4524999999999,35.6,25.585,87.90999999999998,31.18,30.265,92.8801,72.33,33.51,61.32,44.635,57.7299,16.635,40.94,42.8,35.72,97.36000000000004,34.8335,61.55,88.33,60.61,60.205,37.105,62.8,21.03,62.145,56.41,4.165,33.7,74.06,23.87,46.12,61.045,84.23,211.1,69.25,40.9,30.6,95.76,80.29999999999998,46.905,30.62,54.2,42.5,4766.367
36.995,105.855,101.785,62.73,89.62999999999998,67.92,54.91,127.885,29.88,170.5999,767.1,41.5,176.44,46.06,175.0308,307.99,34.22,107.01,64.69800000000001,65.45,162.07,31.47,28.4275,47.36,57.825,25.595,49.61,83.7975,81.54999999999998,31.75,73.37,109.01,43.685,125.465,24.875,24.53,77.87999999999998,790.84,35.575,25.5313,87.95,31.24,30.3307,93.02,72.25,33.475,61.39,44.66,57.775,16.6577,40.8925,42.655,35.76,97.3201,34.85,61.52,88.18999999999998,60.675,60.27,37.085,62.825,21.04,62.2,56.4134,4.16,33.71,74.0,23.915,46.07,61.1561,84.29999999999998,211.0,69.245,40.79,30.63,95.85,80.43,46.97,30.82,54.22,42.54,4769.274
37.05,106.0,102.0,62.9,89.79,68.03,54.89,128.22,29.99,170.76,767.58,41.58,177.0,45.97,175.44999999999996,307.86,34.28,107.02,64.75,65.55,161.96,31.54,28.49,47.35,57.91,25.59,49.83,84.11,81.73,31.77,73.34999999999998,109.09,43.75,125.84,24.85,24.55,77.92,791.9199999999997,35.7,25.59,87.97,31.21,30.27,92.98,72.33,33.57,61.43,44.74,57.89,16.74,40.89,42.75,35.85,97.45,34.91,61.63,88.5,60.76,60.5,37.0,62.94,20.97,62.3,56.4,4.16,33.92,74.2,23.98,46.1,61.25,84.25,211.34,69.31,40.85,30.63,95.8,80.51999999999998,47.1,30.84,54.19,42.58,4775.8
36.4,106.3554,102.16,62.71100000000001,89.72,67.90000000000002,54.93,127.337,29.84,170.945,764.44,41.24,176.9,46.49,172.28,306.8,34.2,107.33,64.63,65.415,162.14,31.42,28.42,47.31,57.89,25.62,50.35,83.86,81.34999999999998,31.69,73.03,109.78,43.63,125.49,24.98,24.685,78.545,789.11,35.66900000000001,25.58,89.46,31.52,30.59,92.96,72.31,33.735,61.7,44.86,57.695,16.53,41.08,42.49,36.2,97.28,34.93,61.59,88.29,60.7,60.34,36.89,62.9,20.98,62.32,56.31,4.175,34.02,74.62,23.925,46.1,61.07,84.29,209.824,69.47,40.64,30.77,95.58,80.48999999999998,46.8,30.59,53.925,42.7,4772.577
36.5,106.16,102.24,62.54,89.65,67.53,54.91,127.0,29.74,170.8899,767.13,41.31,176.28,46.38,171.58,306.84,34.125,107.395,64.63,65.3,161.72,31.395,28.37,47.26,57.45,25.58,50.31,83.32,81.33,31.905,72.71,109.66,43.31,125.99,24.9,24.605,78.355,790.64,35.65,25.665,89.14,31.49,30.6,92.67,72.21,33.72,61.55,45.02,57.625,16.405,40.95,42.49,35.98,97.2,34.75,61.45,88.0,60.57,60.12,36.91,62.76,20.925,62.11,56.16,4.17,33.655,74.34,23.9,46.01,61.18,84.25,212.07,69.42,40.6,30.74,95.2099,80.46,46.73,30.48,53.89,42.75,4770.566
36.18,106.3338,102.05,62.59,89.53,67.15000000000002,54.8,126.4,29.69,170.8,766.08,41.34,176.02,46.13,170.94999999999996,306.055,34.06,106.85,64.54333333333334,65.185,161.469,31.34,28.38,47.09,57.22,25.46,50.25,82.93,81.26,31.81,72.71,108.71,43.16,126.14,24.82,24.505,77.96,791.2999999999997,35.6899,25.46,89.0267,31.38,30.51,92.53,71.96,33.48,61.53,44.94,57.635,16.295,40.89,42.41,35.92,96.87,34.565,61.18,87.92,60.52,59.87,36.84,62.8,20.89,62.05,56.13,4.15,33.52,74.32,23.815,45.99,60.84,84.0,210.75,69.48,40.45,30.63,94.95,80.48,46.4,30.445,53.93,42.66,4766.324000000001
36.05,106.55,102.2394,62.69,89.655,67.2,54.78,126.81,29.65,170.89,765.7,41.355,176.62,46.27,170.975,305.93,34.055,107.32,64.65000000000002,65.29,161.51,31.375,28.43,47.39,57.36,25.515,50.17,83.01999999999998,81.33,31.93,72.72,109.11,43.17,126.07,24.815,24.515,78.335,791.3999,35.695,25.42,89.26,31.415,30.55,92.585,71.99,33.345,61.64,44.96,57.55,16.335,40.95,42.465,35.825,97.3,34.5,61.27,88.06,60.54,59.89,37.015,62.94,20.93,62.03,56.0565,4.16,33.6,74.72,23.85,45.97,60.98,83.83500000000002,212.0,69.51000000000002,40.44,30.62,95.035,80.45,46.44,30.46,53.97,42.735,4769.748
35.79,106.36,102.19,62.62,89.84999999999998,67.24,54.57,126.02,29.65,170.71,767.43,41.31,176.29,46.06,170.96,305.59,34.035,106.8,64.52,65.22,161.65,31.38,28.43,47.36,57.24,25.48,50.03,82.87,81.56,32.02,72.53,108.895,43.125,126.01,24.83,24.525,78.03,790.9925,35.705,25.4,89.15,31.275,30.41,92.6,71.965,33.375,61.67,44.91,57.556,16.309999999999995,40.92,42.22,35.85,97.6,34.43,61.5,88.03,60.64,59.76,36.95,62.88,20.96,62.025,56.12,4.15,33.51,74.59999999999998,23.9,46.03,61.01,84.09,211.6094,69.535,40.39,30.66,94.65,80.56919999999998,46.26,30.455,53.99,42.71,4767.378
35.75,106.34,101.83,62.445,89.595,67.11,54.42,126.0,29.58,170.47,765.1499999999999,41.1848,175.88,46.13,170.54,304.86,33.91,106.4715,64.2832,65.1801,161.28,31.3,28.34,47.27,57.155,25.37,49.77,82.54999999999998,81.26,32.055,72.29,108.66,43.0299,125.61000000000004,24.805,24.505,77.775,788.105,35.66,25.355,88.76,31.24,30.385,92.47,71.78,33.385,61.64,44.7,57.342,16.3,40.821,42.07,35.7299,97.44,34.42,61.3601,87.7999,60.4699,59.66,36.92,62.78,20.94,61.985,56.0099,4.1401,33.41,74.48,23.86,45.86,60.89,83.98999999999998,209.75,69.31,40.28,30.605,94.309,80.42,46.185,30.43,53.93,42.61,4756.039000000002
35.875,106.33,102.03,62.52,89.65,67.3,54.56,126.24,29.63,170.37,765.21,41.26,175.905,46.1,170.76,305.7,33.885,106.56,64.29,65.1346,161.67,31.2766,28.305,47.29,57.195,25.425,50.06,82.53,81.18999999999998,32.035,72.43999999999998,109.01,43.04,125.78,24.82,24.5,77.9835,787.99,35.68,25.41,88.95,31.3,30.44,92.72,71.64,33.26,61.9,44.835,57.375,16.39,40.865,42.0631,35.7,97.69,34.46,61.53,87.98,60.49,59.71,37.025,62.858,21.0,61.93,55.9401,4.135,33.49,74.64,23.89,45.98,61.06,84.04,210.3479,69.49,40.29,30.5759,94.41,80.43,46.23,30.475,53.9561,42.7,4759.183
35.83,106.48,102.04,62.5359,89.72,67.375,54.56,126.46,29.665,170.225,765.74,41.3,175.87,46.06,170.91,305.57,33.91,106.5,64.41499999999999,65.19,161.79,31.3099,28.295,47.31,57.185,25.41,50.16,82.26,81.26,32.05,72.59,109.0,43.03,125.85,24.82,24.505,77.87999999999998,789.06,35.72,25.355,88.93,31.24,30.39,92.76,71.58,33.27,61.87,44.82,57.409,16.3901,40.8565,42.02,35.76,97.849,34.46,61.66,88.11499999999998,60.535,59.69,37.01,62.905,20.99,61.945,55.96,4.145,33.45,74.79,23.91,46.02,61.02,83.78399999999998,210.2,69.5,40.345,30.58,94.5,80.51,46.185,30.435,53.979,42.655,4762.187
35.705,106.3402,102.25,62.54,89.82,67.51000000000002,54.65,126.19,29.71,170.18,765.94,41.31,176.11,46.14,170.46,305.58,33.9301,106.43,64.61,65.1,161.97999999999996,31.325,28.25,47.25,57.22,25.41,50.35,82.5201,81.23999999999998,32.105,72.59999999999998,109.0,43.08,125.9834,24.81,24.515,77.945,788.4099999999999,35.74,25.365,89.09,31.29,30.45,92.85,71.59,33.21,61.81,44.91,57.34,16.395,40.8464,41.945,35.775,97.61000000000004,34.475,61.75,88.15999999999998,60.59,59.68,37.06,62.845,21.015,62.13,56.0,4.15,33.495,74.9401,23.995,46.07,61.0,83.87999999999998,210.115,69.55,40.39,30.5865,94.48,80.53,46.15,30.455,54.05,42.66,4762.303
35.92,106.39,102.45,62.65,90.01,67.6,54.725,126.13,29.79,170.1796,766.4432,41.36,176.265,46.26,170.42,306.42,33.955,106.6968,64.68,65.15000000000002,162.26,31.385,28.28,47.29,57.405,25.515,50.38,82.7,81.34,32.145,72.54,109.06,43.0701,126.1,24.86,24.565,78.18999999999998,788.565,35.79,25.36,89.1802,31.35,30.51,92.99,71.6,33.395,61.925,44.88,57.47,16.465,40.89,42.045,35.87,97.6899,34.57,61.835,88.23999999999998,60.74,59.8236,37.2301,62.98,21.025,62.215,56.0665,4.145,33.545,74.97399999999998,24.0699,46.14,61.02,84.06,211.1,69.51000000000002,40.48,30.6298,94.55,80.64,46.38,30.435,54.07,42.69,4768.233
35.91,106.06,102.32,62.505,89.81,67.36,54.74,125.94,29.765,170.01,766.7439999999997,41.35,176.29,46.16,169.97,305.76,33.91,106.58,64.505,65.0,161.85,31.325,28.23,47.08,57.27,25.495,50.285,82.5,81.25,32.115,72.545,108.91,42.9501,125.91,24.81,24.515,78.01999999999998,788.21,35.785,25.36,89.15999999999998,31.27,30.43,92.99,71.33,33.16,61.88,44.84,57.38,16.43,40.74,42.06,35.78,97.29,34.535,61.44,88.01,60.6351,59.695,37.15,62.87,21.02,62.13,56.02,4.14,33.515,74.93999999999998,24.07,46.065,60.96,83.79,210.52,69.39,40.25,30.609,94.28,80.54999999999998,46.31,30.3425,54.05,42.64,4761.272
36.035,106.19,102.58,62.62,89.885,67.485,54.88,126.27,29.8855,170.19,768.02,41.39,176.135,46.32,170.797,307.07,33.925,106.95,64.63,65.34,162.37,31.36,28.27,47.24,57.425,25.52,50.39,82.515,81.39,32.105,72.62,109.33,43.035,126.07,24.88,24.57,78.33979999999998,790.1499999999999,35.84,25.5,89.34999999999998,31.55,30.7,93.31,71.43,33.175,61.92,44.885,57.539,16.49,40.78,42.36,35.82,97.48,34.555,61.48,87.95,60.765,59.85,37.185,63.0399,21.1,62.37,56.15,4.155,33.62,74.87,24.135,46.44,61.03,84.105,211.23,69.505,40.37,30.68,94.65,80.805,46.6399,30.28,54.16,42.735,4771.941
36.3,106.1,102.31,62.56,89.81,67.40000000000002,54.9,125.86000000000004,29.84,170.06,769.1599999999999,41.37,176.42,46.37,171.07,305.63,33.91,106.74,64.54,65.26000000000002,162.09,31.44,28.28,47.35,57.44,25.51,50.23,82.7,81.23,32.16,72.7,109.12,43.11,126.12,24.85,24.54,78.37999999999998,789.85,35.89,25.41,89.48999999999998,31.65,30.825,93.32,71.33,33.13,61.91,45.02,57.46,16.49,40.72,42.36,35.89,97.45,34.59,61.34,88.01999999999998,60.67,59.84,37.15,63.07,21.13,62.24,56.23,4.14,33.74,74.86,24.13,46.34,61.0,83.95,212.01,69.54,40.34,30.65,94.51,80.71,46.67,30.38,54.21,42.75,4771.202
